tracker_theta,aoi,surface_azimuth,surface_tilt
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.898297718906298570e+01,9.772732105700425720e+00,9.000000000000000000e+01,4.898297718906297860e+01
3.402552599014852319e+01,1.297243475149829450e+01,9.000000000000000000e+01,3.402552599014852319e+01
1.872056403269942848e+01,1.501705137881966046e+01,9.000000000000000000e+01,1.872056403269941427e+01
3.435635535468904322e+00,1.573242102163076872e+01,9.000000000000000000e+01,3.435635535468904322e+00
3.539951994611101327e-04,1.949371864851957170e+01,9.000000000000000000e+01,3.539951994611101327e-04
5.891122474821486321e-04,3.050285969810549958e+01,9.000000000000000000e+01,5.891122474821486321e-04
9.551929096147659948e-04,4.368718432883186154e+01,9.000000000000000000e+01,9.551929096147659948e-04
1.572227120078650842e-03,5.754199069887346951e+01,9.000000000000000000e+01,1.572227120064439987e-03
3.012956346822193154e-03,7.163899810054130057e+01,9.000000000000000000e+01,3.012956346822193154e-03
1.362011525623074704e-02,8.580083152741222818e+01,9.000000000000000000e+01,1.362011525623074704e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.611229392741473987e+01,4.154463945129091940e+01,9.000000000000000000e+01,3.611229392741473987e+01
6.337233405860760627e+01,5.357958674270567379e+00,9.000000000000000000e+01,6.337233405860759206e+01
4.881449135339216383e+01,9.407762910988825666e+00,9.000000000000000000e+01,4.881449135339215673e+01
3.388076432178252873e+01,1.260001275718305003e+01,9.000000000000000000e+01,3.388076432178252873e+01
1.860341784231509621e+01,1.463900709470405381e+01,9.000000000000000000e+01,1.860341784231508200e+01
3.347167795480800123e+00,1.534540856328751524e+01,9.000000000000000000e+01,3.347167795480800123e+00
3.486435351192085363e-04,1.922077890262224287e+01,9.000000000000000000e+01,3.486435351192085363e-04
5.856391756111634095e-04,3.035491110967539186e+01,9.000000000000000000e+01,5.856391755969525548e-04
9.521506944167867914e-04,4.359590018342603202e+01,9.000000000000000000e+01,9.521506944167867914e-04
1.568247548249246393e-03,5.747619838262941983e+01,9.000000000000000000e+01,1.568247548249246393e-03
3.003173274009895977e-03,7.158321539551643298e+01,9.000000000000000000e+01,3.003173273995685122e-03
1.344138140092354661e-02,8.574519771292727910e+01,9.000000000000000000e+01,1.344138140090933575e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.693144993382395569e+01,4.052684403316340678e+01,9.000000000000000000e+01,3.693144993382395569e+01
6.318780424783238203e+01,5.000842865055056485e+00,9.000000000000000000e+01,6.318780424783238203e+01
4.864696224847765649e+01,9.043483091829635612e+00,9.000000000000000000e+01,4.864696224847765649e+01
3.373703899374157800e+01,1.222828896658445608e+01,9.000000000000000000e+01,3.373703899374157800e+01
1.848735761289739798e+01,1.426184480845781444e+01,9.000000000000000000e+01,1.848735761289739798e+01
3.259396195039627742e+00,1.495952340179905704e+01,9.000000000000000000e+01,3.259396195039613531e+00
3.434053398194691908e-04,1.895274522343498091e+01,9.000000000000000000e+01,3.434053398194691908e-04
5.822782965907435937e-04,3.021131449150773207e+01,9.000000000000000000e+01,5.822782965907435937e-04
9.492126019381430524e-04,4.350747663826751221e+01,9.000000000000000000e+01,9.492126019381430524e-04
1.564387738810069095e-03,5.741215886284646075e+01,9.000000000000000000e+01,1.564387738795858240e-03
2.993606584610120080e-03,7.152834920529684837e+01,9.000000000000000000e+01,2.993606584610120080e-03
1.326792313885505337e-02,8.568978081410338632e+01,9.000000000000000000e+01,1.326792313885505337e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.776778822495234067e+01,3.949499681344345703e+01,9.000000000000000000e+01,3.776778822495233356e+01
6.300421306053378601e+01,4.644534066921306881e+00,9.000000000000000000e+01,6.300421306053378601e+01
4.848047628610429172e+01,8.679978520156861777e+00,9.000000000000000000e+01,4.848047628610429882e+01
3.359442905552664627e+01,1.185734793601582382e+01,9.000000000000000000e+01,3.359442905552664627e+01
1.837246698893291352e+01,1.388564342385751260e+01,9.000000000000000000e+01,1.837246698893291352e+01
3.172409160078316859e+00,1.457486032540148990e+01,9.000000000000000000e+01,3.172409160078316859e+00
3.382824848188192846e-04,1.868977772515448521e+01,9.000000000000000000e+01,3.382824848188192846e-04
5.790285406135353696e-04,3.007206598996812374e+01,9.000000000000000000e+01,5.790285405993245149e-04
9.463761507078061186e-04,4.342186555362139444e+01,9.000000000000000000e+01,9.463761507078061186e-04
1.560643219164603579e-03,5.734981740293139296e+01,9.000000000000000000e+01,1.560643219150392724e-03
2.984244124775159435e-03,7.147434799517331783e+01,9.000000000000000000e+01,2.984244124775159435e-03
1.309939935622139728e-02,8.563454284115721293e+01,9.000000000000000000e+01,1.309939935622139728e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.862230660236593138e+01,3.844844964761451678e+01,9.000000000000000000e+01,3.862230660236592428e+01
6.282165414107538481e+01,4.289116316832680020e+00,9.000000000000000000e+01,6.282165414107537060e+01
4.831511997917954915e+01,8.317335969153761610e+00,9.000000000000000000e+01,4.831511997917954915e+01
3.345301263133944047e+01,1.148727540295110039e+01,9.000000000000000000e+01,3.345301263133944047e+01
1.825882732498475036e+01,1.351048198432194170e+01,9.000000000000000000e+01,1.825882732498473615e+01
3.086293335867665633e+00,1.419151405235034424e+01,9.000000000000000000e+01,3.086293335867665633e+00
3.332767881687459521e-04,1.843203295224528304e+01,9.000000000000000000e+01,3.332767881545350974e-04
5.758887157440994997e-04,2.993715461659814636e+01,9.000000000000000000e+01,5.758887157440994997e-04
9.436387404520019118e-04,4.333901353948525781e+01,9.000000000000000000e+01,9.436387404520019118e-04
1.557009298792877416e-03,5.728911416457186334e+01,9.000000000000000000e+01,1.557009298792877416e-03
2.975073219275259362e-03,7.142115547753634530e+01,9.000000000000000000e+01,2.975073219275259362e-03
1.293546666208555962e-02,8.557943681325909324e+01,9.000000000000000000e+01,1.293546666208555962e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.949613065784901522e+01,3.738645669377198999e+01,9.000000000000000000e+01,3.949613065784901522e+01
6.264021843060566397e+01,3.934674035469984066e+00,9.000000000000000000e+01,6.264021843060565686e+01
4.815097699437585987e+01,7.955642736766034950e+00,9.000000000000000000e+01,4.815097699437585987e+01
3.331286541784256627e+01,1.111815787577295822e+01,9.000000000000000000e+01,3.331286541784255917e+01
1.814651735932751819e+01,1.313643958273458878e+01,9.000000000000000000e+01,1.814651735932751819e+01
3.001133560820477442e+00,1.380957945282566079e+01,9.000000000000000000e+01,3.001133560820477442e+00
3.283900149284590952e-04,1.817966376834158737e+01,9.000000000000000000e+01,3.283900149142482405e-04
5.728575443413319590e-04,2.980656378903447390e+01,9.000000000000000000e+01,5.728575443413319590e-04
9.409977774765820868e-04,4.325886577290405910e+01,9.000000000000000000e+01,9.409977774765820868e-04
1.553481435749404227e-03,5.722999035626159525e+01,9.000000000000000000e+01,1.553481435749404227e-03
2.966081813212895213e-03,7.136871724572179687e+01,9.000000000000000000e+01,2.966081813212895213e-03
1.277580955064649970e-02,8.552441685941784044e+01,9.000000000000000000e+01,1.277580955064649970e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.039055645845365916e+01,3.630813363275940020e+01,9.000000000000000000e+01,4.039055645845365916e+01
6.245999448101777318e+01,3.581292068358374880e+00,9.000000000000000000e+01,6.245999448101777318e+01
4.798812775824961818e+01,7.594986647945287217e+00,9.000000000000000000e+01,4.798812775824961818e+01
3.317405900880422820e+01,1.075008223495240856e+01,9.000000000000000000e+01,3.317405900880422820e+01
1.803561139515576883e+01,1.276359430442143506e+01,9.000000000000000000e+01,1.803561139515575462e+01
2.917012415900472888e+00,1.342914988282142907e+01,9.000000000000000000e+01,2.917012415900472888e+00
3.236238260768686814e-04,1.793281659445642262e+01,9.000000000000000000e+01,3.236238260768686814e-04
5.699335798396987229e-04,2.968026773043047939e+01,9.000000000000000000e+01,5.699335798396987229e-04
9.384504855347586272e-04,4.318136030194391850e+01,9.000000000000000000e+01,9.384504855347586272e-04
1.550054788026500319e-03,5.717238077263487384e+01,9.000000000000000000e+01,1.550054788026500319e-03
2.957257012383252004e-03,7.131697232913980145e+01,9.000000000000000000e+01,2.957257012383252004e-03
1.262009321426660335e-02,8.546942221498940739e+01,9.000000000000000000e+01,1.262009321426660335e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.130708535289772243e+01,3.521243001895483360e+01,9.000000000000000000e+01,4.130708535289772243e+01
6.228106774882333241e+01,3.229055688646259803e+00,9.000000000000000000e+01,6.228106774882333241e+01
4.782665102512212485e+01,7.235456286411962701e+00,9.000000000000000000e+01,4.782665102512211774e+01
3.303666399911852380e+01,1.038313670852689619e+01,9.000000000000000000e+01,3.303666399911851670e+01
1.792618225399053244e+01,1.239202540808514819e+01,9.000000000000000000e+01,1.792618225399053244e+01
2.834010818878809346e+00,1.305032012594116964e+01,9.000000000000000000e+01,2.834010818878809346e+00
3.189798487568396013e-04,1.769163492356385348e+01,9.000000000000000000e+01,3.189798487568396013e-04
5.671153544000162583e-04,2.955823782336754491e+01,9.000000000000000000e+01,5.671153544000162583e-04
9.359941986417652515e-04,4.310643697663834928e+01,9.000000000000000000e+01,9.359941986417652515e-04
1.546724889038841866e-03,5.711622517867804305e+01,9.000000000000000000e+01,1.546724889038841866e-03
2.948587525338552950e-03,7.126586753220088610e+01,9.000000000000000000e+01,2.948587525338552950e-03
1.246806797865929184e-02,8.541441431007187646e+01,9.000000000000000000e+01,1.246806797865929184e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.224743486303444939e+01,3.409813432476719441e+01,9.000000000000000000e+01,4.224743486303444229e+01
6.210352752277179889e+01,2.878050812213375664e+00,9.000000000000000000e+01,6.210352752277179889e+01
4.766662789839070768e+01,6.877141442304544050e+00,9.000000000000000000e+01,4.766662789839070768e+01
3.290075101867418539e+01,1.001741115005139982e+01,9.000000000000000000e+01,3.290075101867418539e+01
1.781829988192296810e+01,1.202181250360466258e+01,9.000000000000000000e+01,1.781829988192295389e+01
2.752207490083065977e+00,1.267318434334844213e+01,9.000000000000000000e+01,2.752207490083065977e+00
3.144595975186348369e-04,1.745625513217206048e+01,9.000000000000000000e+01,3.144595975186348369e-04
5.644012402115095028e-04,2.944043663166449676e+01,9.000000000000000000e+01,5.644012402115095028e-04
9.336260947918617603e-04,4.303402940045167213e+01,9.000000000000000000e+01,9.336260947776509056e-04
1.543487002209076309e-03,5.706145752656139081e+01,9.000000000000000000e+01,1.543487002209076309e-03
2.940061278096095521e-03,7.121534354424618130e+01,9.000000000000000000e+01,2.940061278096095521e-03
1.231946585892274015e-02,8.535934137976610714e+01,9.000000000000000000e+01,1.231946585892274015e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.321360247095310569e+01,3.296382013973695990e+01,9.000000000000000000e+01,4.321360247095309859e+01
6.192745961859699833e+01,2.528363748954306711e+00,9.000000000000000000e+01,6.192745961859699833e+01
4.750813625059878831e+01,6.520132442559883224e+00,9.000000000000000000e+01,4.750813625059878120e+01
3.276638829149855781e+01,9.652996365467723550e+00,9.000000000000000000e+01,3.276638829149855781e+01
1.771203153295431321e+01,1.165303581583100190e+01,9.000000000000000000e+01,1.771203153295431321e+01
2.671679157628219059e+00,1.229783728352741257e+01,9.000000000000000000e+01,2.671679157628204848e+00
3.100645191835837977e-04,1.722680870058344382e+01,9.000000000000000000e+01,3.100645191835837977e-04
5.617895735952060932e-04,2.932682327752563012e+01,9.000000000000000000e+01,5.617895735952060932e-04
9.313434440656465085e-04,4.296407255089051347e+01,9.000000000000000000e+01,9.313434440656465085e-04
1.540336740234238277e-03,5.700801645729389833e+01,9.000000000000000000e+01,1.540336740234238277e-03
2.931667846198138250e-03,7.116534937146649042e+01,9.000000000000000000e+01,2.931667846198138250e-03
1.217408879487891227e-02,8.530417125826866709e+01,9.000000000000000000e+01,1.217408879487891227e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
4.420791386102782639e+01,3.180781840864079157e+01,9.000000000000000000e+01,4.420791386102782639e+01
6.175295075231064601e+01,2.180081320575973702e+00,9.000000000000000000e+01,6.175295075231064601e+01
4.735125394018987777e+01,6.164520504792693423e+00,9.000000000000000000e+01,4.735125394018987066e+01
3.263364299358648424e+01,9.289984491650766785e+00,9.000000000000000000e+01,3.263364299358647003e+01
1.760744204809306268e+01,1.128577648418016288e+01,9.000000000000000000e+01,1.760744204809306268e+01
2.592500478604904401e+00,1.192437422566125527e+01,9.000000000000000000e+01,2.592500478604904401e+00
3.057959576722169004e-04,1.700342028326500454e+01,9.000000000000000000e+01,3.057959576722169004e-04
5.592785881844974938e-04,2.921735056924051221e+01,9.000000000000000000e+01,5.592785881844974938e-04
9.291434386256014477e-04,4.289649764154480494e+01,9.000000000000000000e+01,9.291434386256014477e-04
1.537269591082690567e-03,5.695583735957254845e+01,9.000000000000000000e+01,1.537269591082690567e-03
2.923396076255357912e-03,7.111582833921107749e+01,9.000000000000000000e+01,2.923396076255357912e-03
1.203169773204137982e-02,8.524885064969357984e+01,9.000000000000000000e+01,1.203169773204137982e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.216022443516379781e-01,8.955370758591426750e+01,9.000000000000000000e+01,3.216022443516379781e-01
4.523315914118188630e+01,3.062809565916958476e+01,9.000000000000000000e+01,4.523315914118188630e+01
6.158008304230381214e+01,1.833290722995348787e+00,9.000000000000000000e+01,6.158008304230381924e+01
4.719605548873092005e+01,5.810397379160928466e+00,9.000000000000000000e+01,4.719605548873092715e+01
3.250257865170165417e+01,8.928468348433220569e+00,9.000000000000000000e+01,3.250257865170165417e+01
1.750459127144227978e+01,1.092011514119143278e+01,9.000000000000000000e+01,1.750459127144227978e+01
2.514743458111382779e+00,1.155288866471544296e+01,9.000000000000000000e+01,2.514743458111382779e+00
3.016551060568417597e-04,1.678620509464859367e+01,9.000000000000000000e+01,3.016551060568417597e-04
5.568663714257127140e-04,2.911196311628722100e+01,9.000000000000000000e+01,5.568663714257127140e-04
9.270231789315630522e-04,4.283123173501716963e+01,9.000000000000000000e+01,9.270231789315630522e-04
1.534280975846513684e-03,5.690485337315548975e+01,9.000000000000000000e+01,1.534280975846513684e-03
2.915235222900491863e-03,7.106672486028431024e+01,9.000000000000000000e+01,2.915235222900491863e-03
1.189210602420587293e-02,8.519334058834766665e+01,9.000000000000000000e+01,1.189210602419166207e-02
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
7.911783987265152973e-01,8.890297437170498540e+01,9.000000000000000000e+01,7.911783987265152973e-01
4.629264043916125360e+01,2.942225190306702487e+01,9.000000000000000000e+01,4.629264043916125360e+01
6.140894066942149720e+01,1.488079659568193547e+00,9.000000000000000000e+01,6.140894066942149720e+01
4.704261607557978664e+01,5.457855730296158114e+00,9.000000000000000000e+01,4.704261607557977953e+01
3.237325893271118815e+01,8.568542394776660132e+00,9.000000000000000000e+01,3.237325893271117394e+01
1.740353755270842839e+01,1.055613421476815361e+01,9.000000000000000000e+01,1.740353755270842839e+01
2.438478136138812147e+00,1.118347564523580040e+01,9.000000000000000000e+01,2.438478136138812147e+00
2.976430636323357248e-04,1.657527179745103041e+01,9.000000000000000000e+01,2.976430636323357248e-04
5.545509762185929503e-04,2.901060221965860109e+01,9.000000000000000000e+01,5.545509762185929503e-04
